"","Control_T09_Rep1","Control_T09_Rep3","Control_T09_Rep4","Control_T12_Rep1","Control_T12_Rep3","Control_T12_Rep4","Control_T15_Rep1","Control_T15_Rep3","Control_T15_Rep4","Control_T18_Rep1","Control_T18_Rep3","Control_T18_Rep4","Control_T21_Rep1","Control_T21_Rep3","Control_T21_Rep4","Control_T24_Rep1","Control_T24_Rep3","Control_T24_Rep4","Control_T27_Rep1","Control_T27_Rep3","Control_T27_Rep4","Control_T30_Rep1","Control_T30_Rep3","Control_T30_Rep4","Control_T33_Rep1","Control_T33_Rep3","Control_T33_Rep4","Control_T36_Rep1","Control_T36_Rep4","Control_T39_Rep1","Control_T39_Rep4","Control_T42_Rep1","Control_T42_Rep3","Control_T42_Rep4","Infected_T09_Rep1","Infected_T09_Rep3","Infected_T09_Rep4","Infected_T12_Rep1","Infected_T12_Rep3","Infected_T12_Rep4","Infected_T15_Rep1","Infected_T15_Rep3","Infected_T15_Rep4","Infected_T18_Rep1","Infected_T18_Rep3","Infected_T18_Rep4","Infected_T21_Rep1","Infected_T21_Rep3","Infected_T21_Rep4","Infected_T24_Rep1","Infected_T24_Rep3","Infected_T24_Rep4","Infected_T27_Rep1","Infected_T27_Rep3","Infected_T27_Rep4","Infected_T30_Rep1","Infected_T30_Rep3","Infected_T30_Rep4","Infected_T33_Rep1","Infected_T33_Rep3","Infected_T33_Rep4","Infected_T36_Rep1","Infected_T36_Rep3","Infected_T36_Rep4","Infected_T39_Rep1","Infected_T39_Rep3","Infected_T39_Rep4","Infected_T42_Rep1","Infected_T42_Rep3","Infected_T42_Rep4"
"Lsat_1_v5_gn_0_13420",3.40401268267663,4.54743403125117,3.84596303865208,4.16374659750011,3.84584463249332,3.84579990868594,4.69148244046975,4.16370003574504,3.84563009199281,4.27766648887172,3.40401268267663,3.84566222131333,3.40401268267663,5.33656533092502,4.46615131475648,4.02626305365318,4.5470407901236,4.37681943271202,4.4661407898212,4.87656888902185,5.44623320786516,4.6909290829511,4.54735280493586,5.70204377472194,5.21553726673638,5.8653943310994,4.16373306419051,4.81762826218343,4.54795802065029,4.46615238715999,5.17331174557125,4.62378296701188,5.25743267513514,5.70142521417319,3.84627489074688,4.75667133322649,4.16372242776294,3.84568339768479,3.84555729590418,4.37736811790665,3.40401268267663,4.02650714675657,3.84579728233134,4.16385666535746,4.69072974714683,3.84573602615271,3.40401268267663,4.98346336513939,4.62170105766741,5.44747862030557,4.16357899674242,4.3776747562889,3.84577407589157,4.46664562593391,4.62248220866161,6.12176638149217,4.81829960286788,5.1294144264013,4.8195000088184,5.98822539947442,6.05624275443589,6.1215609159446,4.1644187315584,5.76009744730658,5.12973165042661,5.94075960372528,5.48283058165563,5.17491011171585,4.46598327374339,5.17522330898868
"Lsat_1_v5_gn_0_13460",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_13500",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_13600",4.37714465516809,6.07775927686395,5.70200768005793,6.14267169679661,6.52351792186363,6.03295013370934,5.58026545501338,6.10005879862678,5.70055713367355,5.17286609961778,5.17259261415235,5.25686112850536,5.75763783904596,4.98346298008739,5.37415411667653,4.75617917713544,4.75616965819169,5.08130538878065,5.12805836496023,5.96454977063835,5.72946718961176,5.61075902579297,6.39005233829415,5.08248922202616,5.17252941744594,4.87633325133542,6.31912991592609,6.07730600446139,8.23003972034901,6.14150620999204,5.54863531018025,8.23262700347006,6.96955843941252,5.17291217598342,6.4772111021865,5.33680841669518,5.54882591368372,6.18232578088882,5.98577645056876,5.51547326634383,6.45851994635472,6.95824772420454,6.37231594459707,7.38142154957463,5.61045240978779,7.58200248840418,6.29984687202944,6.20309493758108,6.35398310734304,6.1839119341671,7.17496571299072,7.81358094076253,6.14156939472013,7.27246688154487,6.26276641512008,7.23477406908079,6.73097704298447,6.64688545757573,7.40059295290579,6.45963130012104,5.94009682228393,6.71721022799252,7.65953302778622,6.73258503230002,6.99488516537287,7.01691386350767,7.32881607568784,7.78316745860466,7.33505924324655,6.14496531952614
"Lsat_1_v5_gn_0_13620",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_13960",4.16337286675783,4.16350311203805,4.16368292354941,4.02668119891289,3.84584463249332,4.27763436728568,3.40401268267663,3.40401268267663,4.02616310972259,3.84581651625634,3.40401268267663,4.02620803230878,4.0263027820913,3.40401268267663,4.16334016328547,4.1632401584934,3.40401268267663,4.02616009191879,4.16333247872152,4.02677319946168,3.40401268267663,4.02615337885897,4.02643436140366,4.026640211132,4.02629284037181,3.84599026385869,3.84599264852822,4.16334314147371,4.46686460804511,4.02634626938424,4.0265970693824,3.84649041141909,3.40401268267663,3.40401268267663,4.46734398807986,3.84587260908865,4.02666124284697,3.40401268267663,4.16299583398107,3.40401268267663,3.40401268267663,4.27778183650705,4.16340223314729,3.40401268267663,3.84555081747919,3.40401268267663,3.84584440101728,3.84580957507532,4.02625670786921,3.40401268267663,4.27783118100926,4.16379244689526,4.27758440254981,3.84597376043349,4.16373652788253,3.84603597548705,3.40401268267663,3.84614098714397,3.84638856460859,4.37778328520091,3.40401268267663,4.16373458587463,4.27879028496151,4.16422900441609,3.84623103900684,3.40401268267663,3.84616644055768,4.46759961163165,3.84568817675927,3.40401268267663
"Lsat_1_v5_gn_0_13981",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_14001",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_14140",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_14160",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_15181",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,4.37775760527432,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.84627489074688,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.84602771629138,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_15201",9.27887264908996,9.4948254954485,9.41525678125646,9.17170996118253,9.23922588269278,9.29287622666931,9.42280793758776,8.94986346169027,9.09216068978533,9.28606031244983,9.33110431342928,9.48957310356912,9.15993545286063,9.31803562133355,9.48215198968785,9.78792080321856,9.73131036226303,9.71206472034493,9.7519089508593,10.1559467669906,9.5429831383654,9.90189716957489,9.81137964869554,9.16901612164815,9.29008251012097,9.41119230109647,9.70404962884533,9.26474965879687,9.25491232504547,9.73001529591307,9.59771481097324,9.69855327199217,9.58943819426545,9.79037315012518,9.53503169936944,9.35418248887202,9.52143968162076,9.10303350944636,9.12048748851602,9.34095684403663,9.36511430136694,8.82735133948407,9.6570422155586,9.66945089904042,9.58022774356926,9.05805026831817,8.99506439987545,9.20760144902228,9.49780107696205,9.79801882997116,9.81348411132095,9.75699703140656,9.1677649131424,9.9603370026478,9.26857154181776,9.39655137690286,9.26617759894483,9.03602891018689,9.54741141546446,9.15961972028572,9.30774552385621,8.79593062322232,9.01263935597829,9.21549857653425,9.18812798358844,9.12663807203499,9.26731834448946,9.24504632478476,8.69996186641662,8.56650449148819
"Lsat_1_v5_gn_0_15220",7.66303286316157,7.2623792685193,7.51368748253471,7.67855183427276,7.71254690895191,7.50477980908423,8.19933699964643,8.02807178353319,8.08036903340724,8.18446415958946,8.40465002191923,8.369661224319,8.26130461536833,8.28514266817588,8.15906504314341,7.9525077067399,8.13831953821034,7.83036399797649,7.83113277080271,7.96053571911678,7.7921569692403,7.66922480977512,7.81878306616275,7.85135096217493,7.71182249574298,7.75422910918483,7.48986998117592,7.71205758678552,7.59149428838457,7.9931407783601,7.77391262166087,8.27067458854233,8.27121541366721,8.11325120365048,7.2835512570606,7.20462559191575,7.52959784054249,7.43884657447803,7.37847550828773,8.00519051459205,8.06568872820875,7.99383770198504,8.01028075615969,8.15586420510949,8.44133060498938,8.22800289645166,8.28071775432709,8.12870758139639,7.93486916560552,8.28635481527499,7.85718676400061,7.73418925455109,7.94122882166604,7.59093774834409,8.03373459197772,7.93691492619563,7.44061487127562,7.36434723602354,7.31191549360566,7.85824833153541,7.73388524915413,8.01706715893241,7.21742415899704,7.32044145776422,7.60740678051733,8.2011461942313,7.70059244509214,7.93902092059837,7.37050769149286,7.66713507028821
"Lsat_1_v5_gn_0_15241",11.1413637065516,10.7864957305305,10.8274870355343,11.1930309940626,10.9703465200312,11.0894538206714,10.8956443946948,10.8235729531446,10.6343833534831,10.7648235572432,10.7873725132213,10.6862804013536,10.723027107305,10.6731623272133,10.5210404725429,10.3663619722038,10.2526833392245,10.1249748046064,10.2423750257561,10.0644353985201,10.3553552808246,10.1669491472468,10.2676187680704,10.5331700972552,10.675249270551,10.6716823884267,10.1376266306621,10.4832414564749,10.4160430050983,10.4402561921797,10.5153160442514,10.5257719682518,10.7829535847461,10.5066791586615,10.6476152809894,10.6972451585315,10.8505075821307,11.1804338068735,11.2965652019832,11.1579297194245,10.8395005309462,10.8061061182855,10.937290377169,10.7149279513966,10.8437562137307,10.7093429312055,10.6822023077394,10.9469074917297,10.7623864166478,10.2816236815343,10.1510775167875,10.1171863058241,10.3842137955297,10.3327188650161,10.6708252587411,10.5824668089308,10.6988574316659,10.6876388963956,10.7940326090874,10.6968420360228,10.7807208778957,10.9524858254905,10.875693428671,10.8680160252245,11.4223774156548,11.4105411037348,11.3384408349091,11.5186959309781,12.4459455894379,12.1902223378219
"Lsat_1_v5_gn_0_15420",13.1086832033844,12.7493989454991,12.751771856968,12.5555722309893,12.8518825595797,12.4250581634691,12.6477906829857,13.5937379153469,12.5485753566233,12.6348643085784,13.5919754419996,12.5369421781555,12.9318213575942,12.5674565858975,12.2384824031629,12.4361752769126,12.4817609466749,12.3160687373502,12.1583270001208,12.4947292778092,12.1430199998103,12.4565935922986,12.8399836275573,12.5345940230041,12.9838190423155,12.9162541556789,12.60621121725,12.9218424034024,12.4016662699053,12.8770744152548,12.4333094919146,13.3476368722879,12.8883239988573,12.4538350555882,12.5159875960402,12.4648850190408,12.6384725298601,12.752238699652,12.3327550694463,12.8450964714593,13.3783754519977,13.6646683436572,12.5848666566236,12.4275871351666,12.2619758448516,13.6984595933956,13.7707383343689,12.6213667107122,12.3193472453051,12.646287377813,12.5155156540898,12.4005996963439,13.0462076326032,12.6315772999858,13.0452653551479,12.9719144076474,12.5465764010163,12.8904595816068,13.1026761230403,12.7388520533993,12.9886874060217,13.1010713622902,12.8141085222613,12.8902647052544,13.3915952578964,13.260689019601,13.3565801457075,13.2254386743006,13.365791133633,13.3640894903515
"Lsat_1_v5_gn_0_15441",4.62191863592319,4.87592056237822,5.03425014532302,4.81834049781621,4.98357840701567,4.62197103902137,5.12829725176341,4.62242565724075,5.08131283046403,5.17286609961778,4.62181500617394,4.93042858713862,5.03346548516877,4.62199609905242,4.87562288330148,4.9305541534765,4.81743656435316,4.87521236312876,4.87560884468788,4.98430623268431,5.21543908304676,4.87519750888512,4.75653174014301,5.25801365620287,5.37400666807362,4.6224705831916,4.81831660785052,4.62187256893804,4.98431194266347,4.69130935167483,4.37748809816476,4.46784378003319,4.81778704348765,4.75654680484729,4.93238324383704,5.08214892556948,5.03432868532792,4.62166526766288,4.4656797081306,4.81799298226431,4.93107027306243,5.03395762387906,4.69140910662035,4.62266838241997,4.37665443753953,4.7562783174984,4.81787344271208,4.6219964069882,4.37696727748513,4.75705685350826,4.98376556077394,5.25822389192557,4.46618250357843,4.93142259193561,4.75702261355635,4.87647464971042,4.87632303105065,4.62286610150674,4.54875235374841,4.5479834676388,4.75697076417465,4.81831929403918,4.75818170669102,5.17455213861264,4.46724229294984,4.27825227905399,4.75751675993002,5.0839154600224,4.16321747216406,4.81975015917692
"Lsat_1_v5_gn_0_15460",8.37038815190271,8.31296331835284,8.32718711150747,8.50109734373104,8.40954998279916,8.66196311017043,8.26658188132169,8.43143748595048,8.38681848115756,8.26183620749416,8.52714711968822,8.60289398771057,8.77463290719466,8.31267147194274,8.75156337201065,8.21326377379214,8.42133654657614,8.18826914900578,8.17911772874545,8.16598073298949,8.4912040365423,8.23212039049255,8.45953430074948,8.70520011085737,8.18885048192785,8.41469383609413,8.26761863230052,8.10236411538746,8.1760324337999,8.32594289830023,8.46025543775573,8.50413522840079,8.39227090885052,8.2237486874924,8.24569167539681,8.18480741366872,8.10897822332552,8.62513099500726,8.6851916424246,8.63367886088695,8.16473937346743,8.65170232049806,8.32165697073041,8.32330977436851,8.19766422058129,8.49145198506619,8.75877307077217,8.60009514807453,8.57309991045934,7.9659739971116,8.22419218022599,8.13519384125161,8.43020538847808,7.8132578634749,8.70187913082584,8.17583552624713,7.89466295885331,7.96678625508902,7.54756133059246,8.10428972073148,8.10891915486352,7.99454858485575,8.00829892499821,8.25526767718466,8.02408210086549,8.2255266932436,8.06212380565867,7.98552414154709,8.17870214420113,7.89148657777661
"Lsat_1_v5_gn_0_15481",4.46619610602761,4.277744508141,4.16368292354941,3.40401268267663,3.40401268267663,4.54729282955262,4.16344728792717,4.02664275459091,3.40401268267663,3.40401268267663,3.40401268267663,3.84566222131333,3.84572998797667,3.40401268267663,3.40401268267663,4.02626305365318,3.40401268267663,3.40401268267663,3.40401268267663,3.84606644193649,3.84569608042034,4.02615337885897,4.02643436140366,3.8459713248671,4.27748537611916,3.40401268267663,4.27800715093683,3.84576238722383,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,4.02642234233676,3.40401268267663,4.02706464081511,4.37734291652199,4.69193026394726,3.40401268267663,4.81701510416942,4.02651866007171,3.40401268267663,3.84587615386302,3.40401268267663,3.84606563989081,4.16298486311725,4.27751080795962,3.40401268267663,3.84580957507532,3.40401268267663,4.37762956761054,3.40401268267663,3.84602771629138,3.84577407589157,3.84597376043349,3.84599469396779,3.84603597548705,3.84598695985544,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,4.02667128135237,3.40401268267663,4.02707950748319,3.40401268267663,3.84611938971995,3.84616644055768,4.16439765130551,3.40401268267663,3.84647226276721
"Lsat_1_v5_gn_0_15540",3.40401268267663,3.40401268267663,4.69186596715917,3.40401268267663,4.81787413469863,4.27763436728568,4.54735228980257,3.84597314401762,4.27730591136088,3.40401268267663,3.40401268267663,4.46592307329955,3.40401268267663,3.40401268267663,3.40401268267663,4.02626305365318,3.40401268267663,3.40401268267663,4.69129556919435,3.40401268267663,4.37696523540203,3.40401268267663,3.40401268267663,4.62242088340513,4.16327623508767,3.40401268267663,3.40401268267663,3.40401268267663,4.16386097038467,3.40401268267663,4.37748809816476,3.40401268267663,3.84581549983647,4.81782839309739,3.40401268267663,3.84587260908865,3.40401268267663,3.40401268267663,4.93009377571127,3.40401268267663,3.40401268267663,3.40401268267663,4.16340223314729,3.40401268267663,4.16298486311725,4.02631122451384,3.40401268267663,4.16342304973682,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.84577407589157,3.40401268267663,3.84599469396779,3.40401268267663,4.75700036033381,4.02687742471153,3.40401268267663,4.37778328520091,4.27797625403426,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,4.16402735642407,3.40401268267663,4.54701577307555,4.62373534863225
"Lsat_1_v5_gn_0_15561",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_15580",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,4.62217113081234,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,4.02722357190006,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
"Lsat_1_v5_gn_0_15601",3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663,3.40401268267663
